,id,name,coordinates,score,intro,images,tag_labels,attribution,price_tier,eatingout_score,breakfast,lunch,dinner,drinks,coffee,icecream,cuisine,price,latitude,longitude 
424,T__a432c99dd179,Elephant Corridor,"{'latitude': -37.88051473878162, 'longitude': 145.1647579264652}",2.6082882388759225,Sri lankan restaurant with a really good wine list and quite reasonable portions. International beers and a friendly owner. Good value for money and an amazing ambience.,[],"['lunch', 'dinner', 'cuisine', 'feature', 'eatingout', 'cuisine-Spicy', 'cuisine-Indian', 'eatingout_time', 'feature-Takeaway', 'poitype-Restaurant', 'eatingout_establishment']","[{'url': 'http://www.openstreetmap.org/', 'source_id': 'openstreetmap'}]",,5.216576477751845,0,1,1,0,0,0,"['Spicy', 'Indian']",medium,-37.88051473878162,145.1647579264652
425,T__a6ca773cfad0,Shanklin,"{'latitude': -37.8330621, 'longitude': 145.0473785}",2.6082764066198107,Shanklin is an extremely good coffee shop in Melbourne. Good food and friendly staff. Amazing coffee. Outstanding menu and really warm interior. Reasonable prices and a comfortable ambience.,[],"['lunch', 'coffee', 'dinner', 'cuisine', 'breakfast', 'character', 'eatingout', 'poitype-Cafe', 'eatingout_time', 'poitype-Restaurant', 'eatingout_establishment', 'character-Popular_with_locals']","[{'url': 'http://www.openstreetmap.org/node/9236522976', 'source_id': 'openstreetmap'}]",,5.2165528132396215,1,1,1,0,1,0,['unknown'],medium,-37.8330621,145.0473785
426,T__5e971dbe4f0e,Bomba Rooftop,"{'latitude': -37.8103353, 'longitude': 144.9694598}",2.608121705987462,Bomba Rooftop is a large bar in Melbourne close to the Chinese Museum. Spanish tapas in a fantastic atmosphere. Good wines and excellent service. Extensive wine list and delicious set menu. Really good value for money. Typically frequented by young people.,[],"['lunch', 'dinner', 'drinks', 'cuisine', 'district', 'eatingout', 'nightlife', 'poitype-Bar', 'cuisine-Beer', 'cuisine-Wine', 'district-cbd', 'cuisine-Tapas', 'eatingout_time', 'cuisine-Dessert', 'cuisine-Seafood', 'cuisine-Spanish', 'cuisine-Cocktail', 'poitype-Restaurant', 'eatingout_establishment', 'district-melbourne_central_business_district']","[{'url': 'http://www.openstreetmap.org/node/4568062296', 'source_id': 'openstreetmap'}]",2.0,6.7397097122434655,0,1,1,1,0,0,"['Beer', 'Wine', 'Tapas', 'Dessert', 'Seafood', 'Spanish', 'Cocktail']",medium,-37.8103353,144.9694598
427,T__a143f169e8f6,Famish'd,"{'latitude': -37.813395, 'longitude': 144.9695796}",2.6078085230518333,Famish'd is a salad bar in Melbourne close to the Velasquez Gallery. Good salads and fantastic coffee. An awesome interior and big portions. Really good value for money and a vibrant atmosphere. Really friendly staff.,[],"['lunch', 'coffee', 'cuisine', 'feature', 'district', 'breakfast', 'eatingout', 'district-cbd', 'poitype-Cafe', 'eatingout_time', 'feature-Takeaway', 'cuisine-Salad_bar', 'eatingout_establishment', 'district-melbourne_central_business_district']","[{'url': 'http://www.openstreetmap.org/node/2712115738', 'source_id': 'openstreetmap'}]",1.0,5.215617046103667,1,1,0,0,1,0,['Salad_bar'],cheap,-37.813395,144.9695796
428,T__3d2b65f5406e,Saigon Sally,"{'latitude': -37.8539369513421, 'longitude': 144.9934533423123}",2.607744255771067,"Saigon Sally is a cool venue in Melbourne. Vietnamese food and good wines. Fantastic wine list, really fantastic menu, flawless service and a really casual ambience.",[],"['lunch', 'dinner', 'cuisine', 'eatingout', 'cuisine-Wine', 'eatingout_time', 'cuisine-Dessert', 'cuisine-Cocktail', 'poitype-Restaurant', 'eatingout_establishment']","[{'url': 'http://www.openstreetmap.org/', 'source_id': 'openstreetmap'}]",2.0,5.215488511542134,0,1,1,0,0,0,"['Wine', 'Dessert', 'Cocktail']",medium,-37.8539369513421,144.9934533423123
429,T__b6e502d59b54,Indian Burrp,"{'latitude': -37.964909870330835, 'longitude': 145.05762360763765}",2.6074111786906293,"One of the best indian restaurants in town. Located at the beach in Melbourne. Indian Burrp is a place worth considering for its good spicy food. An extensive menu, big portions, a really friendly owner and a traditional ambience. Fantastic value for money.",[],"['lunch', 'dinner', 'cuisine', 'feature', 'character', 'eatingout', 'cuisine-Spicy', 'cuisine-Indian', 'eatingout_time', 'feature-Delivery', 'feature-Takeaway', 'cuisine-Vegetarian', 'poitype-Restaurant', 'eatingout_establishment', 'character-Popular_with_locals']","[{'url': 'http://www.openstreetmap.org/', 'source_id': 'openstreetmap'}]",,5.214822357381259,0,1,1,0,0,0,"['Spicy', 'Indian', 'Vegetarian']",medium,-37.964909870330835,145.05762360763765
430,T__53dc9ef6a153,Gemma,"{'latitude': -37.797436, 'longitude': 144.968328}",2.6071275593412606,"Located close to the Italian Museum in Melbourne. Gemma is a place worth considering for its fantastic coffee. Reasonable portions, friendly staff and a comfortable ambience. Unbelievable value for money.",[],"['lunch', 'dinner', 'cuisine', 'feature', 'district', 'eatingout', 'cuisine-Pizza', 'eatingout_time', 'cuisine-Italian', 'feature-Delivery', 'feature-Takeaway', 'poitype-Restaurant', 'district-inner_north', 'eatingout_establishment']","[{'url': 'http://www.openstreetmap.org/node/619118851', 'source_id': 'openstreetmap'}]",2.0,5.214255118682521,0,1,1,0,0,0,"['Pizza', 'Italian']",medium,-37.797436,144.968328
431,T__690773b4b848,Misuzu's,"{'latitude': -37.84190850562852, 'longitude': 144.95338806823742}",2.607072929499708,"Misuzu's is a japanese restaurant in Melbourne. Good sushi and an extremely helpful owner. French wines. Gluten free menu, extensive wine list and an intimate ambience. Reasonable prices.",[],"['lunch', 'dinner', 'cuisine', 'feature', 'character', 'eatingout', 'cuisine-Wine', 'cuisine-Sushi', 'eatingout_time', 'cuisine-Japanese', 'feature-Takeaway', 'poitype-Restaurant', 'eatingout_establishment', 'feature-Outdoor_seating', 'character-Popular_with_locals']","[{'url': 'http://www.openstreetmap.org/way/845531074', 'source_id': 'openstreetmap'}]",2.0,5.214145858999416,0,1,1,0,0,0,"['Wine', 'Sushi', 'Japanese']",medium,-37.84190850562852,144.95338806823742
432,T__748a3ef6127f,Zumbo Patisserie,"{'latitude': -37.8378831, 'longitude': 144.9939473}",2.606899189911383,Indian restaurant with a high end menu. Zumbo Patisserie is a place worth considering for its good coffee. Fantastic value for money and a quite nice ambience. Friendly service.,[],"['lunch', 'coffee', 'dinner', 'cuisine', 'feature', 'breakfast', 'eatingout', 'coffeeandcake', 'eatingout_time', 'cuisine-Dessert', 'feature-Takeaway', 'poitype-Restaurant', 'eatingout_establishment']","[{'url': 'http://www.openstreetmap.org/node/4971381421', 'source_id': 'openstreetmap'}]",2.0,5.213798379822766,1,1,1,0,1,0,['Dessert'],medium,-37.8378831,144.9939473
433,T__a9389ba0db9d,The Fair Trader,"{'latitude': -37.815598, 'longitude': 144.971982}",2.606798647722159,Beautiful bar with a fantastic menu. Located close to the Fortyfivedownstairs in Melbourne. The Fair Trader is a place worth considering for its good coffee. Fabulous atmosphere. Friendly staff.,[],"['lunch', 'coffee', 'cuisine', 'district', 'breakfast', 'eatingout', 'district-cbd', 'poitype-Cafe', 'eatingout_time', 'eatingout_establishment', 'district-melbourne_central_business_district']","[{'url': 'http://www.openstreetmap.org/node/2960538434', 'source_id': 'openstreetmap'}]",,5.213597295444318,1,1,0,0,1,0,['unknown'],medium,-37.815598,144.971982
434,T__d2ec09d1f464,Cafe Terroni,"{'latitude': -37.81631272921098, 'longitude': 144.89087616681624}",2.6066035614849357,One of the best vegetarian restaurants in Western suburbs. Located by a crowded street. Good italian cuisine and italian wines. Extensive menu and fantastic wine list. Really good value for money and a warm ambience. A really knowledgable owner.,[],"['lunch', 'dinner', 'cuisine', 'district', 'character', 'eatingout', 'cuisine-Wine', 'eatingout_time', 'cuisine-Italian', 'poitype-Restaurant', 'eatingout_establishment', 'district-western_suburbs', 'character-Popular_with_locals']","[{'url': 'http://www.openstreetmap.org/', 'source_id': 'openstreetmap'}]",2.0,5.213207122969871,0,1,1,0,0,0,"['Wine', 'Italian']",medium,-37.81631272921098,144.89087616681624
435,T__3089278eabf1,Piatella Cafe Bar,"{'latitude': -37.88112999547204, 'longitude': 145.1636882712542}",2.606536944902615,Piatella Cafe Bar is a lovely coffee shop in Melbourne. Really delicious desserts and outstanding service. Good coffee. A fantastic menu and an amazing atmosphere. Typically frequented by casual people.,[],"['lunch', 'coffee', 'dinner', 'cuisine', 'feature', 'breakfast', 'eatingout', 'poitype-Cafe', 'eatingout_time', 'cuisine-Dessert', 'feature-Takeaway', 'poitype-Restaurant', 'eatingout_establishment', 'feature-Outdoor_seating']","[{'url': 'http://www.openstreetmap.org/', 'source_id': 'openstreetmap'}]",,5.21307388980523,1,1,1,0,1,0,['Dessert'],medium,-37.88112999547204,145.1636882712542
436,T__c2500c7fe0f4,Dainty Sichuan,"{'latitude': -37.8392891, 'longitude': 144.992967}",2.6063909969662737,Dainty Sichuan is a high end restaurant in Melbourne. Good chinese cuisine in an amazing ambience. Cold beers and fantastic service. An extensive menu. Really good value for money.,[],"['lunch', 'dinner', 'cuisine', 'feature', 'eatingout', 'cuisine-Spicy', 'eatingout_time', 'cuisine-Chinese', 'feature-Takeaway', 'poitype-Restaurant', 'eatingout_establishment']","[{'url': 'http://www.openstreetmap.org/node/3412142767', 'source_id': 'openstreetmap'}]",2.0,5.2127819939325475,0,1,1,0,0,0,"['Spicy', 'Chinese']",medium,-37.8392891,144.992967
437,T__c1116fc621ec,Saltimbocca,"{'latitude': -37.9658311, 'longitude': 145.0557683}",2.606342376959671,"Saltimbocca is a good option for its good desserts. A really good wine list, excellent portions, friendly staff and a nice ambience. Fantastic value for money.",[],"['lunch', 'dinner', 'cuisine', 'eatingout', 'cuisine-Wine', 'eatingout_time', 'cuisine-Dessert', 'cuisine-Italian', 'poitype-Restaurant', 'eatingout_establishment']","[{'url': 'http://www.openstreetmap.org/node/4077652537', 'source_id': 'openstreetmap'}]",,5.212684753919342,0,1,1,0,0,0,"['Wine', 'Dessert', 'Italian']",medium,-37.9658311,145.0557683
438,T__e8ab1b752aa1,Cibi,"{'latitude': -37.7970912, 'longitude': 144.9858952}",2.606264617073225,"Japanese coffee shop with a delicious menu and perfect portions, located close to the Backwoods Gallery. Fantastic coffee. Good value for money and a really friendly ambience. Wonderful staff.",[],"['coffee', 'cuisine', 'district', 'breakfast', 'eatingout', 'poitype-Cafe', 'eatingout_time', 'cuisine-Japanese', 'district-inner_east', 'eatingout_establishment']","[{'url': 'http://www.openstreetmap.org/node/1882149157', 'source_id': 'openstreetmap'}]",1.0,5.21252923414645,1,0,0,0,1,0,['Japanese'],cheap,-37.7970912,144.9858952
439,N__365206796,Honey,"{'latitude': -37.835313, 'longitude': 144.961919}",2.605817668758972,"One of the best bars in Melbourne. Awesome food and cheap cocktails. Private dining area, seasonally updated menu, amazing service and a fantastic atmosphere. Reasonable prices.",[],"['drinks', 'character', 'eatingout', 'nightlife', 'poitype-Bar', 'eatingout_time', 'eatingout_establishment', 'character-Popular_with_locals']","[{'url': 'http://www.openstreetmap.org/node/365206796', 'source_id': 'openstreetmap'}]",2.0,4.9157317215242,0,0,0,1,0,0,['unknown'],medium,-37.835313,144.961919
440,T__5a7076901203,Town Hall Hotel,"{'latitude': -37.80420456290657, 'longitude': 144.94904019023878}",2.5966636802767167,Little pub with an extensive menu. Town Hall Hotel is a place worth considering for its good food. Really reasonable prices and a relaxed ambience. Really friendly staff.,[],"['drinks', 'district', 'eatingout', 'nightlife', 'poitype-Bar', 'eatingout_time', 'district-inner_north', 'eatingout_establishment']","[{'url': 'http://www.openstreetmap.org/way/480358290', 'source_id': 'openstreetmap'}]",2.0,4.905224215488951,0,0,0,1,0,0,['unknown'],medium,-37.80420456290657,144.94904019023878
441,T__ab07f91c0c7d,Baden Powell Hotel,"{'latitude': -37.808721816356915, 'longitude': 144.9850235612806}",2.594783655756024,Baden Powell Hotel is a popular beer garden in Melbourne. Italian pizzas and friendly staff. Good beers in a warm atmosphere. Victorian terrace and comfortable dining area. Reasonable prices.,[],"['drinks', 'cuisine', 'eatingout', 'nightlife', 'poitype-Bar', 'cuisine-Beer', 'cuisine-Pizza', 'eatingout_time', 'eatingout_establishment']","[{'url': 'http://www.openstreetmap.org/way/758872915', 'source_id': 'openstreetmap'}]",2.0,5.04509533665558,0,0,0,1,0,0,"['Beer', 'Pizza']",medium,-37.808721816356915,144.9850235612806
442,T__365f2845c295,Boilermaker House,"{'latitude': -37.8112919, 'longitude': 144.9662032}",2.5919783351006562,Boilermaker House is a bar in Melbourne close to the Chinese Museum. High quality cheese and awesome whisky. Extensive menu and beautiful interior. Knowledgable staff and a fantastic atmosphere. Really reasonable prices. Usually frequented by a good clientele.,[],"['drinks', 'cuisine', 'district', 'eatingout', 'nightlife', 'poitype-Bar', 'cuisine-Beer', 'district-cbd', 'eatingout_time', 'cuisine-Cocktail', 'eatingout_establishment', 'district-melbourne_central_business_district']","[{'url': 'http://www.openstreetmap.org/node/5583355221', 'source_id': 'openstreetmap'}]",,5.128199126992548,0,0,0,1,0,0,"['Beer', 'Cocktail']",medium,-37.8112919,144.9662032
443,T__a6c3c39c14fc,The Noble Experiment,"{'latitude': -37.800846, 'longitude': 144.98407}",2.588796802829348,The Noble Experiment is an awesome venue in Inner east. Some customers recommend the fantastic food. Warm ambience. Has a full bar.,[],"['drinks', 'cuisine', 'district', 'eatingout', 'nightlife', 'poitype-Bar', 'eatingout_time', 'cuisine-Cocktail', 'district-inner_east', 'eatingout_establishment']","[{'url': 'http://www.openstreetmap.org/node/1068752521', 'source_id': 'openstreetmap'}]",,5.01588419237756,0,0,0,1,0,0,['Cocktail'],medium,-37.800846,144.98407
444,N__1543740289,The Cherry Tree Hotel,"{'latitude': -37.8299029, 'longitude': 144.9932173}",2.5862560668202965,On the menu in this really good bar you can find simple hamburgers and good pub food. Craft beers and friendly staff. Big portions and a fantastic ambience. Usually frequented by a local clientele.,[],"['drinks', 'district', 'eatingout', 'nightlife', 'poitype-Bar', 'eatingout_time', 'district-richmond', 'eatingout_establishment']","[{'url': 'http://www.openstreetmap.org/node/1543740289', 'source_id': 'openstreetmap'}]",2.0,4.897602132801225,0,0,0,1,0,0,['unknown'],medium,-37.8299029,144.9932173
445,T__6188b09167e7,Arbory Bar & Eatery,"{'latitude': -37.8189716, 'longitude': 144.9661678}",2.585921143244829,"Arbory Bar & Eatery is a bar in Melbourne close to the Evan Walker Bridge, famous for its good wines, delicious cocktails and fantastic coffee. Quite good hamburgers and friendly staff. An extensive menu. Reasonable prices and a fabulous ambience. Usually frequented by wonderful people.",[],"['drinks', 'feature', 'district', 'eatingout', 'nightlife', 'poitype-Bar', 'district-cbd', 'eatingout_time', 'eatingout_establishment', 'feature-Outdoor_seating', 'district-melbourne_central_business_district']","[{'url': 'http://www.openstreetmap.org/node/4760996322', 'source_id': 'openstreetmap'}]",2.0,4.8999284149432,0,0,0,1,0,0,['unknown'],medium,-37.8189716,144.9661678
446,N__575355714,Lucky Coq,"{'latitude': -37.851966, 'longitude': 144.993179}",2.582219819247499,"Lucky Coq is a local bar in Melbourne. Delicious pizzas and quick service. Cold beers and flavored vodka. Nice pool, outside terrace and an amazing ambience. Excellent value for money.",[],"['drinks', 'feature', 'eatingout', 'nightlife', 'poitype-Bar', 'eatingout_time', 'eatingout_establishment', 'feature-Outdoor_seating']","[{'url': 'http://www.openstreetmap.org/node/575355714', 'source_id': 'openstreetmap'}]",1.0,4.900735636960876,0,0,0,1,0,0,['unknown'],cheap,-37.851966,144.993179
447,T__965fb2b9c7ec,St Domenico Pizza Bar,"{'latitude': -37.81938837998837, 'longitude': 145.00585726696173}",2.5816807833670334,St Domenico Pizza Bar is a little restaurant in Richmond. Amazing pizzas in an intimate ambience. Good coffee and friendly staff. Nice interior and extensive menu. Reasonable prices.,[],"['lunch', 'dinner', 'cuisine', 'feature', 'district', 'eatingout', 'cuisine-Pizza', 'eatingout_time', 'cuisine-Dessert', 'cuisine-Italian', 'feature-Takeaway', 'district-richmond', 'poitype-Restaurant', 'district-north_richmond', 'eatingout_establishment']","[{'url': 'http://www.openstreetmap.org/', 'source_id': 'openstreetmap'}]",2.0,5.163361566734067,0,1,1,0,0,0,"['Pizza', 'Dessert', 'Italian']",medium,-37.81938837998837,145.00585726696173
